P_sat0,P_sat1,P_sat2,P_sat3,Phi_sat0,Phi_sat1,Phi_sat2,Phi_sat3
11463.24540962443,11264.425720685864,11226.448655367682,11698.050899601432,16461.654244854297,19297.13113487296,20196.944540192042,16709.84157617317
11488.56763137506,11286.090236290964,11227.496932079104,11716.815982642742,16468.225656284845,19215.28839036385,20289.97576900457,16787.21877055776
11502.853522096444,11283.12999782959,11197.239808455322,11725.229646501683,16451.911920032984,19227.108682423084,20287.50077496417,16830.069624405885
11498.663247550285,11276.488137035976,11224.028276723637,11696.229273193416,16483.323500539493,19284.235629443043,20290.519217038265,16713.861539774807
11482.407557580107,11286.85913292964,11228.544153720346,11723.802799576293,16497.793706287222,19216.260573981494,20188.503369391994,16825.485175407255
11503.80351233857,11256.583551774493,11235.35685185798,11725.348684448023,16502.00442705193,19275.889746899185,20255.42415597113,16660.486194259443
11474.724499198313,11279.437673190669,11224.095900566414,11718.58102180015,16493.070273536432,19282.101864376935,20198.227116336544,16764.9857631746
11472.573990884399,11257.339961152786,11213.083762851486,11717.523758679197,16475.12836666682,19308.95282151183,20139.967771715903,16699.629719209082
11466.518217886838,11247.792758534571,11203.26457183601,11707.017451570664,16405.42936682013,19244.425040872113,20229.09553836419,16738.946281324992
11475.157697600976,11239.597215116552,11217.88938327063,11724.5121512319,16563.358401855945,19290.615726540498,20233.39762880132,16702.907663719565
11468.121475028143,11263.732735764414,11221.221419717807,11727.86579021856,16544.233130968747,19267.68757783171,20249.72781962377,16679.009644235823
11487.243937599618,11268.462992164206,11238.500882426868,11749.67908049243,16412.27533687102,19308.256665110555,20212.153108993884,16829.280750639013
11509.347203140496,11270.003886866309,11251.550529842798,11765.961250175045,16479.69145204837,19422.92709968552,20259.851523515128,16726.294092347165
11501.684811997766,11273.251148726516,11245.248111629253,11741.122312420235,16522.163381836937,19308.923482648748,20284.58378001136,16770.086540925895
11489.075104426924,11253.765886758081,11229.707990181565,11761.073055050425,16394.839008627332,19278.70695787908,20159.40774073092,16852.068384311864
11467.168242325077,11263.889045262133,11237.727651011068,11749.194006756808,16435.096552791627,19270.02039553355,20180.5377781444,16712.39656717588
11495.147301793942,11268.468752415793,11256.778408408183,11737.457905748915,16525.65257825777,19354.691739433663,20312.127834863975,16758.888286409343
11440.999592169655,11245.988735122686,11223.073247643666,11734.489937296155,16448.51644327219,19237.09384156601,20291.716045868965,16620.107231932743
11459.918570121985,11235.982729527615,11242.093479651056,11756.36577225985,16460.533541366647,19153.643251890033,20262.207607911347,16770.10922658794
11465.422605796537,11234.075572227364,11258.799333145053,11738.757021584295,16431.485130397716,19182.337296341895,20292.26722311253,16708.402686174246
11474.623705993588,11247.46090501323,11237.264381543397,11765.502028239172,16448.661432252808,19269.507203585432,20134.091001570967,16821.766094645267
11483.871442651815,11261.257645183638,11273.663914832978,11767.428348085443,16506.586803596674,19359.40321845331,20254.9698011016,16797.733861080524
11524.206074957721,11273.867649776983,11300.900652616549,11801.924388871634,16564.72068750913,19296.403601192174,20215.736152068886,16791.75661243594
11498.138242777704,11277.94228217686,11284.995616180178,11788.661817971708,16428.151741579124,19233.005777627954,20237.904480837995,16821.296766763935
11501.300085677363,11284.480967358364,11313.12543544254,11803.00108263722,16523.723146137625,19270.318169794522,20304.69224623137,16747.561893396945
11525.386005923188,11299.350051703444,11317.077137057735,11831.568407898847,16572.29589052409,19369.59811986685,20340.917570189424,16729.912488815935
11491.28326756267,11283.39533771333,11275.446941790828,11811.886044329565,16490.594547433127,19258.97799520074,20221.108082349427,16882.08118933791
11511.019656815837,11280.917012003534,11325.392994061425,11803.878317155863,16480.635086321196,19324.329290983816,20394.817172456987,16784.059400241662
11508.201586648891,11281.294685352945,11315.888998278302,11802.24577994001,16464.52683359009,19240.007634013367,20258.685064389592,16744.477944094248
11500.021824528734,11264.849577849149,11328.47677941318,11794.206300774153,16576.6833221839,19303.499648437333,20376.085988425337,16838.172795867198
11461.357608034226,11243.926269986043,11286.328352070033,11791.317708967847,16453.777927894076,19260.302023677723,20321.86997384062,16668.756824097887
11464.477616717852,11268.602188504958,11311.703389486018,11786.204841613613,16528.85472851096,19303.854497088912,20289.13136615264,16763.88477193673
11481.336336574446,11224.934190811131,11294.672133966491,11791.31235799783,16495.221011961694,19130.178592733784,20299.003845230276,16720.455342500256
11482.974114078006,11243.238608208658,11304.670861544355,11787.752633675489,16506.613946692807,19254.575722037298,20375.00650197067,16860.71422139903
11466.384936290217,11232.25557528854,11286.655626985497,11770.929254370565,16401.080769368087,19263.630805673645,20268.70090751219,16799.537189648163
11465.661382904193,11238.500198074982,11301.515629397554,11797.513542167215,16477.367257882077,19217.578191172215,20259.331613614337,16766.258298710713
11447.97597581033,11241.958316512548,11301.899599016124,11799.292389490023,16542.804634279346,19249.00961568284,20237.170257648675,16798.179610163817
11459.839366781214,11236.69417184541,11286.551079455658,11773.194665688554,16488.35142265361,19248.943369518223,20296.497747203404,16799.02237864308
11448.68091785785,11234.20771567249,11307.03761773159,11794.131420702073,16489.007504808196,19199.28651586095,20346.05037414342,16733.596795579473
11453.164648993594,11251.492496969946,11309.534377518861,11798.311752695243,16426.872771615755,19188.09774791174,20388.36514612822,16746.865684028962
11457.07018574547,11249.860436125477,11319.191475520092,11788.910833281558,16429.88235061044,19217.147721638736,20363.139829169973,16737.77965034911
11458.157002796179,11244.0408990369,11309.66474128057,11763.443949487251,16430.36509853386,19148.32006092742,20256.086597948608,16695.532888785943
11448.2890169616,11226.521808982608,11302.888437261387,11804.183898177333,16447.413869640874,19176.553388668235,20294.93282168106,16859.826255909167
11438.95012791112,11231.789307633662,11317.762898506204,11785.876890965152,16462.221816209596,19211.515036920573,20322.29849849431,16785.6410040527
11439.9824809119,11217.81035614444,11309.473551709376,11774.592653449767,16426.675035295866,19177.837408971613,20301.13530925547,16868.932792508916
11422.017187331556,11193.127603818732,11305.928928954654,11778.808017720741,16431.93674124232,19172.87685357722,20246.482790151018,16731.548604354077
11430.91657874598,11231.808274829393,11316.216385051783,11800.214637153516,16398.195173047876,19237.276987574765,20258.14169886774,16865.9487300519
11408.42043569112,11195.690163798117,11308.34850678621,11768.524590414678,16420.336952229147,19302.60768430671,20328.854163521053,16721.612682647235
11403.906753260797,11178.767288207155,11277.871799062306,11765.71512149219,16375.131335551208,19129.76632595648,20267.183586848863,16707.4163666218
11392.404910020614,11163.09829120455,11273.249887357795,11738.78501078424,16408.132582603073,19117.854382138645,20271.225866041692,16815.764552970246
11393.082783439615,11205.863423308476,11287.568057939758,11772.447889055295,16464.002521596663,19184.03473145622,20361.090181191274,16725.221887517335
11384.890930571139,11177.799226787636,11282.223836585388,11745.279524643487,16359.069834475533,19098.297899017693,20335.290805090193,16789.792983157782
11373.262523258889,11151.056166491322,11265.804056546143,11728.571019330284,16373.865948188819,19133.017196576177,20218.261648220378,16692.005228021888
11363.791675682287,11155.950754453523,11262.770525980155,11751.283137315153,16379.560583066477,19187.496871656407,20386.476408561553,16679.146369610105
11368.718320955995,11150.509000111415,11294.470960386134,11738.56213864142,16325.002482174918,19226.70243138584,20264.26449996201,16761.066598100253
11354.190522491272,11131.760892413691,11245.660504231817,11719.402728605608,16260.94124785228,19266.035131826662,20235.282997896957,16732.52678320471
11348.83380864968,11121.064323401648,11285.142981895184,11715.296214951348,16343.557652272058,19139.193239755,20251.156265155867,16739.739325218066
11363.283570470305,11141.706823192975,11261.597909407876,11741.018194340384,16298.375785198312,19151.210893532196,20294.834859707516,16815.465341969437
11365.780304911723,11143.591771680132,11266.104003781247,11712.433688591487,16431.566169057798,19093.196193130432,20251.66054053649,16720.103047479814
11325.872984976832,11122.73513509969,11272.980044056148,11718.006191007113,16397.516624032203,19033.23656816503,20317.01660536986,16740.473142260467
11329.658014839584,11092.22153569302,11229.584947006726,11705.287289716964,16317.028252192888,19104.527025594984,20300.800867211936,16626.43432775266
11326.573991266576,11102.93501524722,11263.283473148047,11677.327984819009,16322.75068315605,19050.078243776275,20336.47278383211,16780.228233739428
11315.689871654555,11113.890536434425,11273.600501031508,11710.670735577623,16328.332025797994,19115.45636128074,20173.767032990447,16699.518121332272
11323.271471932683,11092.821986772966,11247.23781998206,11705.684523817152,16350.838221221531,19022.98003870357,20294.85419962956,16671.771898623447
11323.596604036977,11120.937238566,11256.062855989934,11695.26823779921,16319.345972259891,19022.03494537965,20306.842548349232,16673.977883250827
11309.76747783673,11107.338611683817,11281.096183215479,11701.783689036258,16332.468405356458,19108.925251514323,20309.338277771447,16718.832082033998
11327.510264622344,11117.808618903136,11268.541889503027,11687.775415635231,16361.807104712203,19169.905434812237,20232.849221241333,16674.608783036074
11293.155341182894,11089.460771896092,11266.401400083367,11684.306770262077,16295.339158301944,19141.325033481357,20378.745399432322,16692.583561338954
11298.251330658884,11090.762394452544,11265.36618113051,11695.944017272477,16257.977257338518,19056.49770041044,20297.558019255874,16742.608407966552
11274.240625445558,11084.215428193824,11273.910893991893,11680.281524005102,16331.004807235,19096.889691230113,20336.248288668645,16682.47119499913
11308.357055592667,11109.107577682325,11292.129567316375,11697.01231131086,16360.800459557791,19065.13126067675,20319.2242241483,16654.41087080459
11312.926755630393,11106.94708288943,11273.278633459408,11669.983922546644,16323.480534236269,19082.18798861104,20342.697609104966,16743.47001747239
11323.82145797521,11110.256816934527,11298.209353691589,11702.096791334365,16231.304678610391,19125.328553948646,20276.30128036787,16710.194220144123
11294.063582226403,11103.343967871095,11298.55388134145,11710.153181131876,16270.04489494079,19062.700106691467,20394.937235470363,16710.115001317216
11313.215383617173,11113.769592304194,11300.039409601675,11703.846556834405,16388.544553095806,19063.511310858958,20272.839384010884,16728.674144780038
11319.84530190252,11115.851782934304,11324.667308968676,11708.001954316178,16333.239858065077,19025.206020853137,20281.055398909553,16758.253962358292
11297.574429038874,11096.187579457724,11302.476713988131,11695.071035698955,16341.271697587368,19127.785894353186,20349.32027872481,16721.41298998984
11308.515141535096,11111.603339835023,11310.233447750577,11718.931302422765,16329.403242197392,19111.998689922995,20320.753066448375,16687.116463882918
11315.635066498253,11097.017449728424,11283.153564597178,11710.883477054847,16367.257477855148,19112.316103033958,20262.774655219593,16721.486034815476
11287.053134383634,11088.862746447005,11277.33594779777,11681.095010662513,16285.874879364224,19074.644346293557,20295.00751763215,16611.380794148172
11265.085503147488,11082.116602328437,11285.38121968061,11652.910334397411,16321.670473151453,19027.443076671672,20271.19122530845,16704.46286151415
11258.003652296638,11065.64546782354,11286.496338135184,11663.375396972218,16329.524079239382,19069.562263702774,20249.821980196815,16645.398008767817
11250.016013373888,11050.630738217715,11250.060259441176,11652.434515316065,16192.555215230812,19068.72560227803,20244.484930479965,16579.88323315808
11264.235890847383,11088.540630672249,11297.559455340865,11677.916670803179,16255.86730809744,19051.190917034797,20269.700100275055,16711.645089798803
